Datetime,Power_consumed,Power_consumed_normalized
2019-01-02,6.3,0.2688172043010755
2019-01-03,6.5,0.3118279569892475
2019-01-04,6.4,0.2903225806451615
2019-01-05,6.6,0.3333333333333335
2019-01-06,7.2,0.4623655913978497
2019-01-07,7.0,0.4193548387096775
2019-01-08,6.5,0.3118279569892475
2019-01-09,7.6,0.5483870967741935
2019-01-10,7.9,0.6129032258064517
2019-01-11,7.1,0.4408602150537635
2019-01-12,8.0,0.6344086021505377
2019-01-13,8.4,0.720430107526882
2019-01-14,8.3,0.698924731182796
2019-01-15,7.4,0.5053763440860217
2019-01-16,7.6,0.5483870967741935
2019-01-17,7.7,0.5698924731182797
2019-01-18,8.2,0.6774193548387095
2019-01-19,8.3,0.698924731182796
2019-01-20,8.3,0.698924731182796
2019-01-21,8.0,0.6344086021505377
2019-01-22,7.6,0.5483870967741935
2019-01-23,8.9,0.827956989247312
2019-01-24,9.1,0.8709677419354838
2019-01-25,6.6,0.3333333333333335
2019-01-26,7.4,0.5053763440860217
2019-01-27,8.6,0.7634408602150538
2019-01-28,8.8,0.806451612903226
2019-01-29,8.4,0.720430107526882
2019-01-30,5.049999999999999,0.0
2019-01-31,5.049999999999999,0.0
2019-02-02,5.049999999999999,0.0
2019-02-03,5.049999999999999,0.0
2019-02-04,5.049999999999999,0.0
2019-02-05,5.049999999999999,0.0
2019-02-06,5.049999999999999,0.0
2019-02-07,5.5,0.09677419354838723
2019-02-08,6.3,0.2688172043010755
2019-02-09,6.0,0.20430107526881724
2019-02-10,6.1,0.22580645161290325
2019-02-11,6.4,0.2903225806451615
2019-02-12,6.8,0.3763440860215055
2019-02-13,6.3,0.2688172043010755
2019-02-14,7.1,0.4408602150537635
2019-02-15,7.3,0.4838709677419355
2019-02-16,7.2,0.4623655913978497
2019-02-17,7.2,0.4623655913978497
2019-02-18,7.1,0.4408602150537635
2019-02-19,6.6,0.3333333333333335
2019-02-20,6.5,0.3118279569892475
2019-02-21,9.2,0.8924731182795698
2019-02-22,9.4,0.9354838709677422
2019-02-23,8.9,0.827956989247312
2019-02-24,9.3,0.9139784946236562
2019-02-25,9.2,0.8924731182795698
2019-02-26,8.6,0.7634408602150538
2019-02-27,8.2,0.6774193548387095
2019-02-28,7.0,0.4193548387096775
2019-03-02,7.4,0.5053763440860217
2019-03-03,7.9,0.6129032258064517
2019-03-04,7.4,0.5053763440860217
2019-03-05,7.4,0.5053763440860217
2019-03-06,7.6,0.5483870967741935
2019-03-07,6.7,0.3548387096774195
2019-03-08,7.7,0.5698924731182797
2019-03-09,8.2,0.6774193548387095
2019-03-10,8.4,0.720430107526882
2019-03-11,8.6,0.7634408602150538
2019-03-12,8.5,0.7419354838709677
2019-03-13,8.4,0.720430107526882
2019-03-14,7.4,0.5053763440860217
2019-03-15,5.049999999999999,0.0
2019-03-16,5.2,0.032258064516129226
2019-03-17,5.4,0.07526881720430123
2019-03-18,5.4,0.07526881720430123
2019-03-19,5.7,0.13978494623655924
2019-03-20,5.4,0.07526881720430123
2019-03-21,6.2,0.24731182795698947
2019-03-22,6.8,0.3763440860215055
2019-03-23,7.0,0.4193548387096775
2019-03-24,7.2,0.4623655913978497
2019-03-25,7.1,0.4408602150537635
2019-03-26,7.3,0.4838709677419355
2019-03-27,6.9,0.3978494623655917
2019-03-28,5.8,0.16129032258064524
2019-03-29,8.5,0.7419354838709677
2019-03-30,8.4,0.720430107526882
2019-03-31,8.4,0.720430107526882
2019-04-02,8.5,0.7419354838709677
2019-04-03,8.4,0.720430107526882
2019-04-04,8.4,0.720430107526882
2019-04-05,7.8,0.5913978494623657
2019-04-06,7.6,0.5483870967741935
2019-04-07,7.7,0.5698924731182797
2019-04-08,7.9,0.6129032258064517
2019-04-09,8.1,0.6559139784946237
