Datetime,Power_consumed,Power_consumed_normalized
2019-01-02,119.9,0.32492997198879564
2019-01-03,121.9,0.33511586452762937
2019-01-04,118.8,0.319327731092437
2019-01-05,121.0,0.33053221288515416
2019-01-06,121.4,0.3325693913929209
2019-01-07,118.0,0.3152533740769036
2019-01-08,107.5,0.2617774382480265
2019-01-09,132.5,0.3891010949834481
2019-01-10,131.5,0.38400814871403116
2019-01-11,130.3,0.37789661319073103
2019-01-12,137.9,0.4166030048382991
2019-01-13,135.8,0.40590781767252376
2019-01-14,139.3,0.42373312961548276
2019-01-15,141.1,0.43290043290043295
2019-01-16,231.9,0.8953399541634837
2019-01-17,252.44999999999996,1.0
2019-01-18,236.4,0.9182582123758596
2019-01-19,229.8,0.8846447669977084
2019-01-20,195.0,0.7074102368220017
2019-01-21,207.1,0.7690348866819456
2019-01-22,218.9,0.8291316526610646
2019-01-23,136.0,0.4069264069264071
2019-01-24,132.5,0.3891010949834481
2019-01-25,134.3,0.3982683982683984
2019-01-26,135.9,0.40641711229946537
2019-01-27,141.2,0.43340972752737467
2019-01-28,144.5,0.45021645021645035
2019-01-29,139.6,0.4252610134963077
2019-01-30,60.0,0.019862490450725745
2019-01-31,62.7,0.03361344537815131
2019-02-02,63.6,0.03819709702062646
2019-02-03,63.5,0.0376878023936848
2019-02-04,68.0,0.06060606060606066
2019-02-05,72.1,0.08148714031066973
2019-02-06,70.5,0.0733384262796028
2019-02-07,92.0,0.18283677107206525
2019-02-08,105.8,0.25311942959001793
2019-02-09,110.1,0.2750190985485103
2019-02-10,112.4,0.2867328749681692
2019-02-11,111.3,0.28113063407181066
2019-02-12,108.5,0.26687038451744344
2019-02-13,98.8,0.21746880570409982
2019-02-14,104.6,0.2470078940667177
2019-02-15,109.7,0.2729819200407437
2019-02-16,112.8,0.28877005347593593
2019-02-17,110.7,0.2780748663101605
2019-02-18,109.5,0.27196333078686025
2019-02-19,106.7,0.25770308123249314
2019-02-20,101.5,0.23121976063152544
2019-02-21,155.9,0.5082760376878026
2019-02-22,166.3,0.561242678889738
2019-02-23,175.9,0.6101349630761397
2019-02-24,183.6,0.6493506493506496
2019-02-25,188.8,0.6758339699516172
2019-02-26,186.4,0.6636108989050167
2019-02-27,186.9,0.6661573720397251
2019-02-28,107.5,0.2617774382480265
2019-03-02,102.9,0.238349885408709
2019-03-03,104.2,0.24497071555895095
2019-03-04,106.9,0.25872167048637645
2019-03-05,111.2,0.28062133944486894
2019-03-06,111.6,0.2826585179526357
2019-03-07,106.1,0.25464731347084296
2019-03-08,245.8,0.9661319073083781
2019-03-09,252.44999999999996,1.0
2019-03-10,252.44999999999996,1.0
2019-03-11,252.44999999999996,1.0
2019-03-12,252.44999999999996,1.0
2019-03-13,252.44999999999996,1.0
2019-03-14,233.4,0.902979373567609
2019-03-15,87.5,0.1599185128596894
2019-03-16,81.5,0.12936083524318825
2019-03-17,89.6,0.17061370002546478
2019-03-18,96.5,0.20575502928444112
2019-03-19,103.4,0.24089635854341745
2019-03-20,109.0,0.2694168576521519
2019-03-21,109.0,0.2694168576521519
2019-03-22,101.7,0.23223834988540876
2019-03-23,100.3,0.2251082251082252
2019-03-24,98.0,0.21339444868856638
2019-03-25,99.4,0.22052457346575
2019-03-26,102.8,0.23784059078176728
2019-03-27,101.4,0.23071046600458373
2019-03-28,92.9,0.18742042271454046
2019-03-29,118.3,0.31678125795772866
2019-03-30,123.5,0.34326457855869624
2019-03-31,126.9,0.36058059587471364
2019-04-02,129.8,0.3753501400560226
2019-04-03,131.5,0.38400814871403116
2019-04-04,130.8,0.3804430863254394
2019-04-05,121.4,0.3325693913929209
2019-04-06,101.8,0.23274764451235047
2019-04-07,100.3,0.2251082251082252
2019-04-08,101.6,0.23172905525846704
2019-04-09,101.6,0.23172905525846704
2019-04-10,106.8,0.25821237585943474
2019-04-11,105.9,0.25362872421695964
2019-04-12,93.1,0.18843901196842378
2019-04-13,249.8,0.9865036923860455
2019-04-14,250.6,0.990578049401579
2019-04-15,252.44999999999996,1.0
2019-04-16,252.44999999999996,1.0
2019-04-17,252.44999999999996,1.0
2019-04-18,252.44999999999996,1.0
2019-04-19,252.44999999999996,1.0
2019-04-20,121.8,0.33460656990068766
2019-04-21,124.8,0.3498854087089382
2019-04-22,124.9,0.3503947033358799
2019-04-23,121.8,0.33460656990068766
2019-04-24,113.0,0.28978864272981925
2019-04-25,96.9,0.20779220779220786
2019-04-26,97.8,0.212375859434683
2019-04-27,112.8,0.28877005347593593
2019-04-28,118.6,0.3183091418385537
2019-04-29,121.2,0.3315508021390376
2019-04-30,123.3,0.3422459893048129
2019-05-02,120.9,0.33002291825821245
2019-05-03,122.1,0.3361344537815127
2019-05-04,113.8,0.29386299974535274
2019-05-05,213.9,0.8036669213139802
2019-05-06,220.3,0.8362617774382481
2019-05-07,222.9,0.849503437738732
2019-05-08,219.3,0.8311688311688314
2019-05-09,197.7,0.7211611917494272
2019-05-10,165.1,0.5551311433664377
2019-05-11,122.6,0.33868092691622115
2019-05-12,245.9,0.9666412019353199
2019-05-13,252.44999999999996,1.0
2019-05-14,252.44999999999996,1.0
2019-05-15,229.6,0.883626177743825
2019-05-16,220.4,0.83677107206519
2019-05-17,206.3,0.7649605296664121
2019-05-18,210.9,0.7883880825057297
2019-05-19,122.1,0.3361344537815127
2019-05-20,129.0,0.37127578304048897
2019-05-21,108.6,0.26737967914438504
2019-05-22,126.4,0.3580341227400052
2019-05-23,132.7,0.3901196842373313
2019-05-24,133.3,0.3931754519989816
2019-05-25,126.3,0.35752482811306346
2019-05-26,86.3,0.15380697733638915
2019-05-27,74.7,0.09472880061115363
2019-05-28,69.6,0.06875477463712759
2019-05-29,63.1,0.035650623885918054
2019-05-30,66.9,0.05500381970970214
2019-05-31,57.6,0.007639419404125325
2019-06-02,56.1,0.0
2019-06-03,113.4,0.2918258212375861
2019-06-04,119.7,0.3239113827349122
2019-06-05,124.5,0.34835752482811316
2019-06-06,125.7,0.3544690603514134
2019-06-07,122.0,0.335625159154571
2019-06-08,117.0,0.3101604278074867
2019-06-09,90.7,0.17621594092182336
2019-06-10,102.8,0.23784059078176728
2019-06-11,92.4,0.184873949579832
2019-06-12,105.3,0.25057295645530947
2019-06-13,104.0,0.24395212630506752
2019-06-14,105.3,0.25057295645530947
2019-06-15,95.3,0.19964349376114088
2019-06-16,97.9,0.21288515406162473
2019-06-17,146.2,0.45887445887445893
2019-06-18,158.9,0.5235548764960531
2019-06-19,169.5,0.5775401069518717
2019-06-20,161.7,0.5378151260504203
2019-06-21,139.4,0.42424242424242437
2019-06-22,142.4,0.4395212630506749
2019-06-23,150.2,0.4792462439521264
2019-06-24,105.1,0.24955436720142604
2019-06-25,106.5,0.2566844919786097
2019-06-26,111.2,0.28062133944486894
2019-06-27,111.0,0.2796027501909855
2019-06-28,112.9,0.28927934810287764
2019-06-29,114.3,0.2964094728800612
2019-06-30,99.3,0.22001527883880828
2019-07-01,163.9,0.5490196078431375
2019-07-02,192.4,0.694168576521518
2019-07-03,209.5,0.7812579577285461
2019-07-04,221.9,0.8444104914693151
2019-07-05,239.1,0.9320091673032851
2019-07-06,245.6,0.9651133180544946
2019-07-07,239.4,0.9335370511841101
2019-07-08,77.9,0.1110262286732876
2019-07-09,68.5,0.06315253374076907
2019-07-10,83.7,0.14056531703590536
2019-07-11,100.8,0.22765469824293355
2019-07-12,100.0,0.22358034122740017
2019-07-13,104.4,0.24598930481283438
2019-07-14,106.3,0.2556659027247263
2019-07-15,102.7,0.23733129615482568
2019-07-16,98.9,0.21797810033104165
2019-07-17,124.5,0.34835752482811316
2019-07-18,130.5,0.37891520244461435
2019-07-19,124.2,0.34682964094728813
