Datetime,Power_consumed,Power_consumed_normalized
2019-01-02,1.8499999999999996,0.9999999999999999
2019-01-03,1.8499999999999996,0.9999999999999999
2019-01-04,1.7,0.8750000000000001
2019-01-05,1.8499999999999996,0.9999999999999999
2019-01-06,1.8499999999999996,0.9999999999999999
2019-01-07,1.5,0.7083333333333334
2019-01-08,1.6,0.7916666666666669
2019-01-09,1.1,0.375
2019-01-10,1.1,0.375
2019-01-11,0.8,0.12499999999999978
2019-01-12,1.0,0.2916666666666665
2019-01-13,1.0,0.2916666666666665
2019-01-14,0.9,0.20833333333333315
2019-01-15,0.7,0.0416666666666663
2019-01-16,0.7,0.0416666666666663
2019-01-17,0.8,0.12499999999999978
2019-01-18,0.8,0.12499999999999978
2019-01-19,0.9,0.20833333333333315
2019-01-20,0.9,0.20833333333333315
2019-01-21,0.8,0.12499999999999978
2019-01-22,0.6500000000000004,0.0
2019-01-23,1.1,0.375
2019-01-24,1.2,0.45833333333333315
2019-01-25,0.9,0.20833333333333315
2019-01-26,1.2,0.45833333333333315
2019-01-27,1.3,0.5416666666666666
2019-01-28,1.1,0.375
2019-01-29,1.0,0.2916666666666665
2019-01-30,1.1,0.375
2019-01-31,1.2,0.45833333333333315
2019-02-02,1.3,0.5416666666666666
2019-02-03,1.1,0.375
2019-02-04,1.0,0.2916666666666665
2019-02-05,1.3,0.5416666666666666
2019-02-06,1.2,0.45833333333333315
2019-02-07,0.7,0.0416666666666663
2019-02-08,0.7,0.0416666666666663
2019-02-09,0.9,0.20833333333333315
2019-02-10,1.1,0.375
2019-02-11,1.2,0.45833333333333315
2019-02-12,1.2,0.45833333333333315
2019-02-13,1.1,0.375
2019-02-14,1.3,0.5416666666666666
2019-02-15,1.5,0.7083333333333334
2019-02-16,1.6,0.7916666666666669
2019-02-17,1.5,0.7083333333333334
2019-02-18,1.5,0.7083333333333334
2019-02-19,1.4,0.6249999999999999
2019-02-20,1.2,0.45833333333333315
2019-02-21,1.3,0.5416666666666666
2019-02-22,1.3,0.5416666666666666
2019-02-23,1.1,0.375
2019-02-24,1.0,0.2916666666666665
2019-02-25,1.2,0.45833333333333315
2019-02-26,1.2,0.45833333333333315
2019-02-27,0.9,0.20833333333333315
2019-02-28,1.8499999999999996,0.9999999999999999
2019-03-02,1.8499999999999996,0.9999999999999999
2019-03-03,1.8499999999999996,0.9999999999999999
2019-03-04,1.8499999999999996,0.9999999999999999
2019-03-05,1.8499999999999996,0.9999999999999999
2019-03-06,1.8499999999999996,0.9999999999999999
2019-03-07,1.8499999999999996,0.9999999999999999
2019-03-08,0.8,0.12499999999999978
2019-03-09,0.9,0.20833333333333315
2019-03-10,0.9,0.20833333333333315
2019-03-11,1.0,0.2916666666666665
2019-03-12,1.0,0.2916666666666665
2019-03-13,0.9,0.20833333333333315
2019-03-14,0.6500000000000004,0.0
2019-03-15,1.1,0.375
2019-03-16,1.4,0.6249999999999999
2019-03-17,1.3,0.5416666666666666
2019-03-18,1.3,0.5416666666666666
2019-03-19,1.3,0.5416666666666666
2019-03-20,1.0,0.2916666666666665
2019-03-21,1.3,0.5416666666666666
2019-03-22,1.5,0.7083333333333334
2019-03-23,1.6,0.7916666666666669
2019-03-24,1.6,0.7916666666666669
2019-03-25,1.6,0.7916666666666669
2019-03-26,1.5,0.7083333333333334
2019-03-27,1.4,0.6249999999999999
2019-03-28,1.2,0.45833333333333315
2019-03-29,1.3,0.5416666666666666
2019-03-30,1.5,0.7083333333333334
2019-03-31,1.5,0.7083333333333334
2019-04-02,1.4,0.6249999999999999
2019-04-03,1.3,0.5416666666666666
2019-04-04,1.3,0.5416666666666666
2019-04-05,0.8,0.12499999999999978
2019-04-06,1.2,0.45833333333333315
2019-04-07,1.3,0.5416666666666666
2019-04-08,1.6,0.7916666666666669
