Datetime,Power_consumed,Power_consumed_normalized
2019-01-02,70.2,0.308562197092084
2019-01-03,67.9,0.2714054927302101
2019-01-04,66.3,0.24555735056542805
2019-01-05,65.8,0.23747980613893382
2019-01-06,62.9,0.19063004846526654
2019-01-07,64.0,0.20840064620355414
2019-01-08,63.6,0.20193861066235863
2019-01-09,86.6,0.5735056542810986
2019-01-10,78.8,0.4474959612277867
2019-01-11,78.4,0.4410339256865914
2019-01-12,82.4,0.5056542810985463
2019-01-13,84.3,0.5363489499192244
2019-01-14,85.7,0.5589660743134088
2019-01-15,82.1,0.5008077544426495
2019-01-16,82.6,0.5088852988691437
2019-01-17,85.9,0.5621970920840065
2019-01-18,89.1,0.6138933764135701
2019-01-19,98.1,0.7592891760904685
2019-01-20,96.5,0.7334410339256867
2019-01-21,97.6,0.7512116316639741
2019-01-22,97.2,0.7447495961227788
2019-01-23,97.1,0.7431340872374796
2019-01-24,98.0,0.7576736672051696
2019-01-25,97.1,0.7431340872374796
2019-01-26,87.7,0.5912762520193862
2019-01-27,51.1,0.0
2019-01-28,55.8,0.07592891760904685
2019-01-29,62.0,0.1760904684975768
2019-01-30,80.1,0.4684975767366719
2019-01-31,76.1,0.40387722132471726
2019-02-02,77.3,0.4232633279483038
2019-02-03,73.2,0.3570274636510502
2019-02-04,72.8,0.35056542810985447
2019-02-05,70.7,0.31663974151857843
2019-02-06,70.3,0.3101777059773829
2019-02-07,76.6,0.4119547657512115
2019-02-08,77.4,0.4248788368336027
2019-02-09,80.1,0.4684975767366719
2019-02-10,78.3,0.43941841680129246
2019-02-11,83.3,0.5201938610662358
2019-02-12,84.1,0.5331179321486268
2019-02-13,84.0,0.5315024232633279
2019-02-14,82.3,0.5040387722132471
2019-02-15,80.3,0.4717285945072698
2019-02-16,76.4,0.40872374798061406
2019-02-17,75.6,0.3957996768982228
2019-02-18,73.5,0.3618739903069468
2019-02-19,74.4,0.37641357027463673
2019-02-20,73.3,0.3586429725363489
2019-02-21,96.5,0.7334410339256867
2019-02-22,89.5,0.6203554119547658
2019-02-23,86.6,0.5735056542810986
2019-02-24,91.6,0.6542810985460419
2019-02-25,96.6,0.7350565428109854
2019-02-26,96.8,0.7382875605815831
2019-02-27,85.8,0.5605815831987075
2019-02-28,70.1,0.30694668820678506
2019-03-02,71.0,0.321486268174475
2019-03-03,71.5,0.32956381260096923
2019-03-04,71.2,0.3247172859450729
