Datetime,Power_consumed,Power_consumed_normalized
2019-01-02,82.3,0.49807445442875464
2019-01-03,82.0,0.49422336328626437
2019-01-04,82.9,0.5057766367137356
2019-01-05,77.0,0.43003851091142486
2019-01-06,76.4,0.4223363286264441
2019-01-07,75.3,0.40821566110397933
2019-01-08,76.2,0.4197689345314506
2019-01-09,56.4,0.16559691912708596
2019-01-10,69.9,0.3388960205391528
2019-01-11,76.2,0.4197689345314506
2019-01-12,82.3,0.49807445442875464
2019-01-13,87.7,0.5673940949935815
2019-01-14,88.2,0.5738125802310655
2019-01-15,93.7,0.6444159178433889
2019-01-16,93.5,0.6418485237483952
2019-01-17,98.9,0.711168164313222
2019-01-18,106.1,0.8035943517329908
2019-01-19,105.5,0.7958921694480102
2019-01-20,106.7,0.8112965340179717
2019-01-21,109.1,0.8421052631578946
2019-01-22,111.0,0.8664955070603336
2019-01-23,101.7,0.7471116816431321
2019-01-24,105.0,0.7894736842105262
2019-01-25,102.1,0.7522464698331192
2019-01-26,100.1,0.7265725288831834
2019-01-27,82.8,0.5044929396662386
2019-01-28,80.4,0.4736842105263158
2019-01-29,87.9,0.569961489088575
2019-01-30,65.3,0.2798459563543003
2019-01-31,69.4,0.3324775353016688
2019-02-02,71.2,0.35558408215661097
2019-02-03,77.4,0.435173299101412
2019-02-04,78.3,0.44672657252888304
2019-02-05,76.1,0.4184852374839536
2019-02-06,75.1,0.4056482670089857
2019-02-07,79.7,0.4646983311938383
2019-02-08,80.0,0.46854942233632857
2019-02-09,79.4,0.4608472400513478
2019-02-10,82.6,0.5019255455712451
2019-02-11,82.7,0.5032092426187419
2019-02-12,79.5,0.46213093709884456
2019-02-13,77.9,0.441591784338896
2019-02-14,72.2,0.36842105263157887
2019-02-15,72.6,0.373555840821566
2019-02-16,74.7,0.4005134788189987
2019-02-17,73.6,0.3863928112965339
2019-02-18,73.3,0.38254172015404353
2019-02-19,74.1,0.3928112965340178
2019-02-20,74.0,0.39152759948652105
2019-02-21,105.3,0.7933247753530165
2019-02-22,108.7,0.8369704749679076
2019-02-23,107.7,0.8241335044929395
2019-02-24,92.4,0.6277278562259306
2019-02-25,80.5,0.4749679075738126
2019-02-26,99.7,0.7214377406931963
2019-02-27,88.8,0.5815147625160461
2019-02-28,79.9,0.4672657252888318
2019-03-02,80.6,0.4762516046213091
2019-03-03,76.8,0.42747111681643124
2019-03-04,80.6,0.4762516046213091
2019-03-05,78.9,0.454428754813864
2019-03-06,76.8,0.42747111681643124
2019-03-07,78.0,0.44287548138639277
2019-03-08,109.4,0.8459563543003851
2019-03-09,111.8,0.8767650834403079
2019-03-10,115.4,0.9229781771501925
2019-03-11,117.8,0.9537869062901153
2019-03-12,117.6,0.9512195121951218
2019-03-13,117.6,0.9512195121951218
2019-03-14,117.9,0.9550706033376123
2019-03-15,67.3,0.3055198973042361
2019-03-16,71.9,0.3645699614890886
2019-03-17,67.1,0.3029525032092425
2019-03-18,74.1,0.3928112965340178
2019-03-19,83.8,0.5173299101412064
2019-03-20,70.2,0.34274711168164307
2019-03-21,71.3,0.3568677792041077
2019-03-22,66.6,0.2965340179717585
2019-03-23,68.3,0.318356867779204
2019-03-24,68.7,0.32349165596919127
2019-03-25,69.3,0.3311938382541719
2019-03-26,69.0,0.32734274711168154
2019-03-27,69.0,0.32734274711168154
2019-03-28,66.8,0.2991014120667521
2019-03-29,79.5,0.46213093709884456
2019-03-30,62.1,0.238767650834403
2019-03-31,72.8,0.3761232349165595
2019-04-02,78.7,0.4518613607188703
2019-04-03,81.5,0.48780487804878037
2019-04-04,84.1,0.5211810012836969
2019-04-05,85.1,0.5340179717586647
2019-04-06,72.5,0.37227214377406925
2019-04-07,73.0,0.37869062901155315
2019-04-08,62.3,0.2413350449293965
2019-04-09,63.8,0.2605905006418484
2019-04-10,69.1,0.3286264441591783
2019-04-11,70.7,0.3491655969191271
2019-04-12,71.3,0.3568677792041077
2019-04-13,109.3,0.8446726572528881
2019-04-14,113.8,0.9024390243902437
2019-04-15,99.1,0.7137355584082156
2019-04-16,95.6,0.6688061617458277
2019-04-17,103.1,0.7650834403080872
2019-04-18,101.1,0.7394094993581514
2019-04-19,100.3,0.7291399229781771
2019-04-20,64.5,0.26957637997432604
2019-04-21,61.2,0.22721437740693196
2019-04-22,63.8,0.2605905006418484
2019-04-23,69.0,0.32734274711168154
2019-04-24,69.8,0.3376123234916558
2019-04-25,68.2,0.31707317073170727
2019-04-26,70.8,0.3504492939666237
2019-04-27,72.2,0.36842105263157887
2019-04-28,71.6,0.360718870346598
2019-04-29,75.4,0.4094993581514762
2019-04-30,75.2,0.4069319640564826
2019-05-02,77.7,0.4390243902439024
2019-05-03,76.1,0.4184852374839536
2019-05-04,80.2,0.4711168164313221
2019-05-05,98.1,0.7008985879332476
2019-05-06,98.1,0.7008985879332476
2019-05-07,89.0,0.5840821566110398
2019-05-08,69.5,0.33376123234916555
2019-05-09,70.4,0.3453145057766367
2019-05-10,53.0,0.12195121951219501
2019-05-11,43.5,0.0
2019-05-12,104.2,0.7792041078305519
2019-05-13,97.4,0.6919127086007703
2019-05-14,88.2,0.5738125802310655
2019-05-15,90.6,0.6046213093709883
2019-05-16,97.1,0.6880616174582798
2019-05-17,91.9,0.6213093709884466
2019-05-18,91.4,0.6148908857509628
2019-05-19,93.5,0.6418485237483952
2019-05-20,89.4,0.589216944801027
2019-05-21,98.1,0.7008985879332476
2019-05-22,99.8,0.7227214377406931
2019-05-23,99.6,0.7201540436456993
2019-05-24,99.6,0.7201540436456993
2019-05-25,94.2,0.6508344030808729
2019-05-26,68.2,0.31707317073170727
2019-05-27,63.0,0.25032092426187413
2019-05-28,69.9,0.3388960205391528
2019-05-29,72.7,0.3748395378690629
2019-05-30,73.3,0.38254172015404353
2019-05-31,76.3,0.42105263157894723
2019-06-02,67.3,0.3055198973042361
2019-06-03,84.4,0.5250320924261874
2019-06-04,82.6,0.5019255455712451
2019-06-05,80.2,0.4711168164313221
2019-06-06,74.1,0.3928112965340178
2019-06-07,70.3,0.3440308087291398
2019-06-08,71.1,0.3543003851091141
2019-06-09,77.9,0.441591784338896
2019-06-10,75.3,0.40821566110397933
2019-06-11,75.8,0.41463414634146334
2019-06-12,68.7,0.32349165596919127
2019-06-13,63.7,0.25930680359435165
2019-06-14,71.2,0.35558408215661097
2019-06-15,69.0,0.32734274711168154
2019-06-16,69.8,0.3376123234916558
2019-06-17,106.2,0.8048780487804877
2019-06-18,107.3,0.8189987163029523
2019-06-19,105.8,0.7997432605905005
2019-06-20,96.5,0.680359435173299
2019-06-21,104.7,0.785622593068036
2019-06-22,102.3,0.7548138639281129
2019-06-23,101.0,0.7381258023106546
2019-06-24,78.2,0.4454428754813863
2019-06-25,79.0,0.45571245186136056
2019-06-26,81.6,0.4890885750962771
2019-06-27,79.4,0.4608472400513478
2019-06-28,79.7,0.4646983311938383
2019-06-29,78.7,0.4518613607188703
2019-06-30,82.8,0.5044929396662386
2019-07-01,104.7,0.785622593068036
2019-07-02,110.7,0.8626444159178434
2019-07-03,111.8,0.8767650834403079
2019-07-04,114.5,0.9114249037227212
2019-07-05,110.8,0.8639281129653401
2019-07-06,100.7,0.7342747111681643
2019-07-07,103.1,0.7650834403080872
2019-07-08,80.8,0.47881899871630285
2019-07-09,64.0,0.26315789473684204
2019-07-10,75.3,0.40821566110397933
2019-07-11,68.6,0.3222079589216943
2019-07-12,67.8,0.31193838254172
2019-07-13,68.2,0.31707317073170727
2019-07-14,68.7,0.32349165596919127
2019-07-15,67.6,0.3093709884467264
2019-07-16,67.8,0.31193838254172
2019-07-17,76.7,0.4261874197689345
2019-07-18,78.3,0.44672657252888304
