Datetime,Power_consumed,Power_consumed_normalized
2019-01-02,130.3,0.4112061523973947
2019-01-03,133.5,0.4312956132778781
2019-01-04,128.2,0.39802244369457734
2019-01-05,127.5,0.3936278741269717
2019-01-06,132.6,0.42564545240524204
2019-01-07,132.1,0.42250647414266645
2019-01-08,121.4,0.3553323393235502
2019-01-09,148.2,0.5235815741975987
2019-01-10,157.0,0.578827591618928
2019-01-11,145.3,0.5053755002746607
2019-01-12,151.9,0.5468100133406577
2019-01-13,141.4,0.48089146982657144
2019-01-14,143.8,0.495958565486934
2019-01-15,142.9,0.4903084046142981
2019-01-16,180.5,0.7263595699599779
2019-01-17,196.4,0.8261790787098799
2019-01-18,193.9,0.8104841873970021
2019-01-19,201.8,0.8600800439456957
2019-01-20,192.3,0.8004394569567606
2019-01-21,182.9,0.7414266656203405
2019-01-22,178.2,0.7119202699521303
2019-01-23,150.5,0.538020874205446
2019-01-24,154.7,0.5643882916110805
2019-01-25,155.2,0.567527269873656
2019-01-26,143.2,0.4921917915718433
2019-01-27,138.9,0.46519657851369384
2019-01-28,148.6,0.526092756807659
2019-01-29,141.8,0.4834026524366319
2019-01-30,66.5,0.010672526092756818
2019-01-31,68.1,0.020717256532998496
2019-02-02,66.7,0.011928117397787041
2019-02-03,66.8,0.012555913050302125
2019-02-04,71.3,0.04080671741348191
2019-02-05,70.3,0.034528760888330845
2019-02-06,71.2,0.040178921760966824
2019-02-07,96.2,0.19712783488974345
2019-02-08,105.6,0.25614062622616335
2019-02-09,116.2,0.3226869653927647
2019-02-10,119.5,0.3434042219257632
2019-02-11,122.5,0.3622380915012163
2019-02-12,117.4,0.33022051322294593
2019-02-13,104.3,0.24797928274346698
2019-02-14,118.9,0.3396374480106726
2019-02-15,125.6,0.3816997567291846
2019-02-16,129.1,0.40367260456721327
2019-02-17,126.4,0.3867221219493055
2019-02-18,125.1,0.378560778466609
2019-02-19,127.3,0.3923722828219414
2019-02-20,118.2,0.3352428784430668
2019-02-21,165.3,0.6309346307776817
2019-02-22,173.6,0.6830416699364354
2019-02-23,179.3,0.7188260221297966
2019-02-24,185.9,0.7602605351957936
2019-02-25,189.1,0.780349996076277
2019-02-26,188.4,0.7759554265086714
2019-02-27,182.0,0.7357765047477045
2019-02-28,123.5,0.36851604802636745
2019-03-02,116.3,0.32331476104527973
2019-03-03,123.1,0.3660048654163069
2019-03-04,124.0,0.3716550262889429
2019-03-05,125.6,0.3816997567291846
2019-03-06,124.7,0.3760495958565487
2019-03-07,116.3,0.32331476104527973
2019-03-08,186.0,0.7608883308483088
2019-03-09,204.4,0.8764027309110884
2019-03-10,217.0,0.9555049831279916
2019-03-11,214.8,0.9416934787726594
2019-03-12,214.0,0.9366711135525385
2019-03-13,218.3,0.9636663266106882
2019-03-14,194.6,0.8148787569646079
2019-03-15,87.9,0.14502079573098964
2019-03-16,86.6,0.13685945224829316
2019-03-17,93.4,0.17954955661932043
2019-03-18,102.4,0.23605116534568
2019-03-19,108.4,0.27371890449658637
2019-03-20,114.4,0.31138664364749274
2019-03-21,112.5,0.29945852624970565
2019-03-22,114.5,0.3120144393000078
2019-03-23,114.2,0.3101310523424626
2019-03-24,108.2,0.2724633131915562
2019-03-25,100.3,0.22286745664286273
2019-03-26,109.9,0.283135839284313
2019-03-27,108.5,0.2743467001491014
2019-03-28,97.7,0.20654476967746999
2019-03-29,117.7,0.33210390018049124
2019-03-30,123.4,0.3678882523738523
2019-03-31,124.6,0.37542180020403354
2019-04-02,126.3,0.38609432629679036
2019-04-03,129.4,0.4055559915247587
2019-04-04,127.6,0.39425566977948673
2019-04-05,113.9,0.30824766538491727
2019-04-06,117.4,0.33022051322294593
2019-04-07,117.4,0.33022051322294593
2019-04-08,117.2,0.32896492191791576
2019-04-09,117.2,0.32896492191791576
2019-04-10,123.7,0.3697716393313976
2019-04-11,111.9,0.29569175233461514
2019-04-12,95.0,0.1895942870595621
2019-04-13,197.7,0.8343404221925761
2019-04-14,209.8,0.9103036961469042
2019-04-15,219.4,0.9705720787883543
2019-04-16,219.1,0.9686886918308089
2019-04-17,219.7,0.9724554657458995
2019-04-18,224.0875,1.0
2019-04-19,211.8,0.9228596091972063
2019-04-20,120.5,0.34968217845091415
2019-04-21,124.7,0.3760495958565487
2019-04-22,124.8,0.3766773915090637
2019-04-23,123.0,0.36537706976379186
2019-04-24,123.0,0.36537706976379186
2019-04-25,108.0,0.2712077218865259
2019-04-26,94.5,0.18645530879698652
2019-04-27,125.5,0.3810719610766696
2019-04-28,131.1,0.4162285176175154
2019-04-29,132.1,0.42250647414266645
2019-04-30,134.5,0.437573569803029
2019-05-02,133.6,0.4319234089303931
2019-05-03,133.0,0.4281566350153025
2019-05-04,124.6,0.37542180020403354
2019-05-05,179.6,0.7207094090873418
2019-05-06,186.1,0.7615161265008239
2019-05-07,185.6,0.7583771482382482
2019-05-08,184.2,0.7495880091030367
2019-05-09,179.5,0.7200816134348269
2019-05-10,169.3,0.656046456878286
2019-05-11,143.0,0.4909362002668131
2019-05-12,194.3,0.8129953700070627
2019-05-13,211.3,0.9197206309346306
2019-05-14,208.1,0.8996311700541473
2019-05-15,183.2,0.7433100525778857
2019-05-16,177.2,0.7056423134269794
2019-05-17,157.8,0.583849956839049
2019-05-18,153.9,0.5593659263909598
2019-05-19,128.2,0.39802244369457734
2019-05-20,138.6,0.4633131915561484
2019-05-21,141.7,0.48277485678411663
2019-05-22,144.5,0.5003531350545396
2019-05-23,146.7,0.514164639409872
2019-05-24,143.3,0.49281958722435854
2019-05-25,132.9,0.42752883936278746
2019-05-26,93.0,0.17703837400925998
2019-05-27,92.0,0.17076041748410892
2019-05-28,85.9,0.1324648826806875
2019-05-29,76.7,0.07470768264929767
2019-05-30,74.7,0.06215176959899554
2019-05-31,65.9,0.006905752177666202
2019-06-02,64.8,0.0
2019-06-03,125.5,0.3810719610766696
2019-06-04,132.4,0.4243898611002119
2019-06-05,137.0,0.45326846111590674
2019-06-06,137.9,0.4589186219885428
2019-06-07,134.7,0.4388291611080592
2019-06-08,124.8,0.3766773915090637
2019-06-09,104.3,0.24797928274346698
2019-06-10,115.2,0.31640900886761364
2019-06-11,97.9,0.20780036098250027
2019-06-12,118.9,0.3396374480106726
2019-06-13,118.3,0.33587067409558186
2019-06-14,113.7,0.306992074079887
2019-06-15,107.2,0.26618535666640514
2019-06-16,103.7,0.24421250882837636
2019-06-17,158.0,0.585105548144079
2019-06-18,167.3,0.6434905438279839
2019-06-19,171.5,0.6698579612336184
2019-06-20,164.4,0.6252844699050459
2019-06-21,147.7,0.520442595935023
2019-06-22,156.0,0.5725496350937769
2019-06-23,151.0,0.5411598524680217
2019-06-24,126.4,0.3867221219493055
2019-06-25,129.6,0.40681158282978885
2019-06-26,130.3,0.4112061523973947
2019-06-27,129.6,0.40681158282978885
2019-06-28,131.6,0.419367495880091
2019-06-29,130.9,0.41497292631248534
2019-06-30,116.7,0.3258259436553402
2019-07-01,157.5,0.5819665698815035
2019-07-02,176.4,0.7006199482068587
2019-07-03,187.7,0.7715608569410655
2019-07-04,189.8,0.784744565643883
2019-07-05,200.7,0.8531742917680294
2019-07-06,195.7,0.821784509142274
2019-07-07,175.1,0.6924586047241621
2019-07-08,86.6,0.13685945224829316
2019-07-09,84.4,0.12304794789296086
2019-07-10,92.4,0.17327160009416936
2019-07-11,111.4,0.29255277407203956
2019-07-12,115.0,0.31515341756258336
2019-07-13,116.7,0.3258259436553402
2019-07-14,116.3,0.32331476104527973
2019-07-15,114.6,0.3126422349525229
2019-07-16,105.6,0.25614062622616335
2019-07-17,123.4,0.3678882523738523
2019-07-18,127.0,0.3904888958643961
2019-07-19,121.7,0.3572157262810955
2019-07-20,98.4,0.21093933924507574
2019-07-21,109.1,0.278113474064192
2019-07-22,114.1,0.3095032566899473
2019-07-23,113.6,0.30636427842737185
2019-07-24,115.0,0.31515341756258336
2019-07-25,116.6,0.32519814800282504
2019-07-26,116.2,0.3226869653927647
2019-07-27,113.4,0.3051086871223417
2019-07-28,118.2,0.3352428784430668
2019-07-29,119.6,0.3440320175782782
2019-07-30,110.4,0.2862748175468885
2019-07-31,169.4,0.6566742525308011
2019-08-01,140.6,0.47586910460645054
2019-08-02,172.2,0.6742525308012239
2019-08-03,179.9,0.7225927960448872
2019-08-04,189.3,0.7816055873813073
2019-08-05,197.7,0.8343404221925761
2019-08-06,196.1,0.8242956917523345
2019-08-08,128.2,0.39802244369457734
2019-08-09,135.5,0.4438515263281802
2019-08-10,134.0,0.43443459154045355
2019-08-11,139.8,0.47084673938632976
2019-08-12,142.4,0.4871694263517225
2019-08-13,154.5,0.5631327003060502
2019-08-14,158.0,0.585105548144079
2019-08-15,138.4,0.46205760025111825
2019-08-16,142.3,0.4865416306992075
2019-08-17,138.8,0.4645687828611787
2019-08-18,127.1,0.39111669151691114
2019-08-19,107.8,0.26995213058149564
2019-08-20,115.6,0.318920191477674
2019-08-21,112.1,0.2969473436396452
2019-08-22,114.3,0.3107588479949776
2019-08-23,119.2,0.3415208349682179
2019-08-24,120.7,0.35093776975594443
2019-08-25,122.4,0.36161029584870125
2019-08-26,125.4,0.38044416542415443
2019-08-27,124.1,0.37228282194145795
2019-08-28,115.8,0.32017578278270414
2019-08-29,212.7,0.9285097700698421
2019-08-30,209.7,0.9096759004943888
2019-08-31,208.4,0.9015145570116927
2019-09-01,200.4,0.8512909048104842
2019-09-02,200.8,0.8538020874205445
2019-09-03,196.3,0.8255512830573648
2019-09-04,169.5,0.6573020481833163
2019-09-05,105.7,0.2567684218786785
2019-09-06,111.5,0.2931805697245547
2019-09-08,115.1,0.3157812132150984
2019-09-09,116.2,0.3226869653927647
2019-09-10,117.4,0.33022051322294593
2019-09-11,115.1,0.3157812132150984
2019-09-12,175.3,0.6937141960291924
2019-09-13,157.5,0.5819665698815035
2019-09-14,147.1,0.5166758220199323
2019-09-15,148.6,0.526092756807659
2019-09-16,171.8,0.6717413481911638
2019-09-17,177.1,0.7050145177744642
2019-09-18,171.5,0.6698579612336184
2019-09-19,127.4,0.39300007847445656
2019-09-20,95.5,0.1927332653221377
2019-09-21,98.7,0.21282272620262105
2019-09-22,106.5,0.26179078709879927
2019-09-23,114.3,0.3107588479949776
2019-09-24,116.2,0.3226869653927647
2019-09-25,110.9,0.2894137958094641
2019-09-26,155.4,0.5687828611786863
2019-09-27,157.7,0.5832221611865336
2019-09-28,157.5,0.5819665698815035
2019-09-29,156.1,0.573177430746292
2019-09-30,145.9,0.5091422741897513
2019-10-01,142.9,0.4903084046142981
2019-10-02,137.5,0.4564074393784823
2019-10-03,126.0,0.38421093933924505
2019-10-04,131.7,0.419995291532606
2019-10-05,132.0,0.4218786784901514
2019-10-06,131.3,0.4174841089225458
2019-10-08,132.4,0.4243898611002119
2019-10-09,129.5,0.4061837871772738
2019-10-10,118.6,0.33775406105312716
2019-10-11,152.5,0.5505767872557481
2019-10-12,152.1,0.5480656046456878
2019-10-13,150.7,0.5392764655104763
2019-10-14,151.4,0.543671035078082
2019-10-15,143.5,0.4940751785293887
2019-10-16,137.8,0.45829082633602763
2019-10-17,141.2,0.47963587852154116
2019-10-18,120.7,0.35093776975594443
2019-10-19,123.2,0.36663266106882214
2019-10-20,127.7,0.39488346543200187
2019-10-21,125.3,0.3798163697716393
2019-10-22,125.3,0.3798163697716393
2019-10-23,126.1,0.3848387349917601
2019-10-24,115.6,0.318920191477674
2019-10-25,206.9,0.892097622223966
2019-10-26,204.7,0.8782861178686336
2019-10-27,192.2,0.7998116613042452
2019-10-28,170.6,0.6642078003609824
2019-10-29,177.7,0.7087812916895548
2019-10-30,150.9,0.5405320568155065
2019-10-31,125.4,0.38044416542415443
2019-11-01,79.7,0.09354155222475086
2019-11-02,83.4,0.1167699913678098
2019-11-03,88.5,0.14878756964608014
2019-11-04,91.5,0.16762143922153344
2019-11-05,91.8,0.16950482617907864
2019-11-06,89.2,0.153182139213686
2019-11-08,83.5,0.11739778702032494
2019-11-09,107.9,0.2705799262340109
2019-11-10,114.1,0.3095032566899473
2019-11-11,113.3,0.30448089146982654
2019-11-12,114.0,0.3088754610374323
2019-11-13,114.4,0.31138664364749274
2019-11-14,110.5,0.2869026131994035
2019-11-15,101.8,0.23228439143058927
2019-11-16,118.8,0.33900965235815733
2019-11-17,122.5,0.3622380915012163
2019-11-18,125.2,0.37918857411912427
2019-11-19,115.7,0.3195479871301891
2019-11-20,118.4,0.336498469748097
2019-11-21,122.6,0.3628658871537314
2019-11-22,114.9,0.31452562191006833
2019-11-23,118.1,0.3346150827905516
2019-11-24,123.0,0.36537706976379186
2019-11-25,122.9,0.36474927411127683
2019-11-26,111.5,0.2931805697245547
2019-11-27,116.5,0.3245703523503099
2019-11-28,118.4,0.336498469748097
2019-11-29,107.4,0.2674409479714353
2019-11-30,194.8,0.8161343482696382
2019-12-01,199.8,0.8475241308953936
2019-12-02,176.2,0.6993643569018282
2019-12-03,185.3,0.756493761280703
2019-12-04,203.2,0.868869183080907
2019-12-05,201.3,0.85694106568312
2019-12-06,165.9,0.6347014046927724
2019-12-08,101.3,0.2291454131680138
2019-12-09,110.5,0.2869026131994035
2019-12-10,115.6,0.318920191477674
2019-12-11,121.8,0.3578435219336105
2019-12-12,113.6,0.30636427842737185
2019-12-13,120.4,0.3490543827983991
2019-12-14,128.5,0.39990583065212265
2019-12-15,131.9,0.4212508828376364
2019-12-16,136.6,0.4507572785058463
2019-12-17,137.8,0.45829082633602763
2019-12-18,136.9,0.4526406654633917
2019-12-19,136.8,0.45201286981087657
2019-12-20,136.2,0.44824609589578585
2019-12-21,129.1,0.40367260456721327
2019-12-22,118.4,0.336498469748097
2019-12-23,122.1,0.3597269088911558
2019-12-24,121.0,0.35282115671348974
2019-12-25,111.3,0.2919249784195244
2019-12-26,95.7,0.19398885662716786
2019-12-27,110.4,0.2862748175468885
2019-12-28,101.7,0.23165659577807424
2019-12-29,214.1,0.9372989092050537
2019-12-30,220.1,0.97496664835596
2019-12-31,223.2,0.9944283135839282
2020-01-01,222.6,0.9906615396688376
2020-01-02,224.0875,1.0
2020-01-03,218.5,0.9649219179157182
2020-01-04,200.9,0.8544298830730597
2020-01-05,89.9,0.15757670878129176
2020-01-13,69.1,0.02699521305814956
2020-01-14,77.1,0.07721886525935806
2020-01-15,92.6,0.17452719139919953
2020-01-16,100.7,0.22537863925292317
2020-01-17,103.4,0.24232912187083105
2020-01-18,95.8,0.1946166522796829
2020-01-19,214.9,0.9423212744251745
2020-01-20,207.9,0.898375578749117
2020-01-21,210.1,0.9121870831044494
2020-01-22,214.6,0.9404378874676291
2020-01-23,212.3,0.9259985874597818
2020-01-24,207.1,0.8933532135289961
2020-01-25,192.3,0.8004394569567606
2020-01-26,116.7,0.3258259436553402
2020-01-27,126.8,0.38923330455936583
2020-01-28,129.4,0.4055559915247587
2020-01-29,131.2,0.41685631327003053
2020-01-30,127.1,0.39111669151691114
2020-01-31,126.3,0.38609432629679036
2020-02-01,116.6,0.32519814800282504
2020-02-02,147.8,0.5210703915875383
2020-02-03,135.6,0.44447932198069523
2020-02-04,148.9,0.5279761437652044
2020-02-05,155.6,0.5700384524837165
2020-02-13,158.2,0.5863611394491093
2020-02-14,157.5,0.5819665698815035
2020-02-15,146.0,0.5097700698422662
2020-02-16,123.5,0.36851604802636745
2020-02-17,131.5,0.41873970022757595
2020-02-18,131.0,0.41560072196500036
2020-02-19,129.9,0.4086949697873343
2020-02-20,131.2,0.41685631327003053
2020-02-21,130.2,0.41057835674487947
2020-02-22,116.6,0.32519814800282504
2020-02-23,156.6,0.5763164090088675
2020-02-24,165.3,0.6309346307776817
2020-02-25,169.2,0.6554186612257709
2020-02-26,170.7,0.6648355960134975
2020-02-27,162.2,0.6114729655497133
2020-02-28,162.0,0.6102173742446833
2020-02-29,158.8,0.5901279133641999
2020-03-01,125.7,0.38232755238169974
2020-03-02,124.7,0.3760495958565487
2020-03-03,120.2,0.34779879149336895
2020-03-04,126.5,0.3873499176018205
2020-03-05,129.7,0.4074393784823039
2020-03-13,128.5,0.39990583065212265
2020-03-14,114.1,0.3095032566899473
2020-03-15,205.8,0.8851918700463
2020-03-16,210.4,0.9140704700619948
2020-03-17,199.5,0.8456407439378482
2020-03-18,214.9,0.9423212744251745
2020-03-19,207.9,0.898375578749117
2020-03-20,210.1,0.9121870831044494
2020-03-21,214.6,0.9404378874676291
2020-03-22,74.2,0.05901279133642001
2020-03-23,75.8,0.06905752177666169
2020-03-24,73.2,0.05273483481126895
2020-03-25,70.3,0.034528760888330845
2020-03-26,73.8,0.056501608726359565
2020-03-27,76.7,0.07470768264929767
2020-03-28,79.3,0.09103036961469041
2020-03-29,115.6,0.318920191477674
2020-03-30,118.0,0.33398728713803655
2020-03-31,119.6,0.3440320175782782
2020-04-01,112.8,0.30134191320725096
2020-04-02,114.7,0.31327003060503805
2020-04-03,114.3,0.3107588479949776
2020-04-04,102.6,0.23730675665071016
2020-04-05,107.6,0.2686965392764655
2020-04-13,116.5,0.3245703523503099
2020-04-14,121.2,0.35407674801852
2020-04-15,125.1,0.378560778466609
2020-04-16,125.6,0.3816997567291846
2020-04-17,124.3,0.37353841324648823
2020-04-18,116.8,0.3264537393078552
2020-04-19,123.4,0.3678882523738523
2020-04-20,126.5,0.3873499176018205
2020-04-21,125.3,0.3798163697716393
2020-04-22,129.7,0.4074393784823039
2020-04-23,115.0,0.31515341756258336
2020-04-24,120.0,0.3465432001883387
2020-04-25,111.6,0.2938083653770697
2020-04-26,189.3,0.7816055873813073
2020-04-27,184.2,0.7495880091030367
2020-04-28,189.4,0.7822333830338224
2020-04-29,185.1,0.7552381699756727
2020-04-30,183.5,0.7451934395354312
2020-05-01,187.4,0.7696774699835203
2020-05-02,179.9,0.7225927960448872
2020-05-03,89.5,0.15506552617123132
2020-05-04,91.0,0.16448246095895785
2020-05-05,108.2,0.2724633131915562
2020-05-13,106.9,0.26430196970885983
2020-05-14,109.1,0.278113474064192
2020-05-15,120.2,0.34779879149336895
2020-05-16,126.3,0.38609432629679036
2020-05-17,123.6,0.3691438436788825
2020-05-18,128.5,0.39990583065212265
2020-05-19,131.6,0.419367495880091
2020-05-20,131.6,0.419367495880091
2020-05-21,133.0,0.4281566350153025
2020-05-22,131.6,0.419367495880091
2020-05-23,122.9,0.36474927411127683
2020-06-01,109.1,0.278113474064192
2020-06-02,115.8,0.32017578278270414
2020-06-03,118.6,0.33775406105312716
2020-06-04,119.4,0.34277642627324806
2020-06-05,121.6,0.35658793062858035
2020-07-01,120.5,0.34968217845091415
2020-07-02,109.0,0.277485678411677
2020-07-03,204.6,0.8776583222161185
2020-07-04,215.7,0.9473436396452952
2020-07-05,217.8,0.9605273483481127
2020-08-01,208.0,0.8990033744016321
2020-08-02,209.3,0.9071647178843285
2020-08-03,209.1,0.9059091265792982
2020-08-04,198.2,0.8374794004551516
2020-08-05,110.4,0.2862748175468885
2020-09-01,119.5,0.3434042219257632
2020-09-02,114.0,0.3088754610374323
2020-09-03,97.2,0.2034057914148945
2020-09-04,87.6,0.14313740877344422
2020-09-05,99.1,0.21533390881268138
2020-10-01,93.2,0.17829396531429026
2020-10-02,224.0875,1.0
2020-10-03,223.9,0.998822883151534
2020-10-04,224.0875,1.0
2020-10-05,208.2,0.9002589657066622
2020-11-01,205.8,0.8851918700463
2020-11-02,210.4,0.9140704700619948
2020-11-03,199.5,0.8456407439378482
2020-11-04,117.9,0.3333594914855215
2020-11-05,124.0,0.3716550262889429
2020-12-01,126.0,0.38421093933924505
2020-12-02,127.3,0.3923722828219414
2020-12-03,129.7,0.4074393784823039
2020-12-04,128.4,0.3992780349996076
2020-12-05,111.2,0.2912971827670094
